date,close,rsi_14,macd,macd_signal,score,signal
2020-01-26,8615.0,59.8214856704337,252.9529412325301,309.7454013414425,0.6751357255497441,0
2020-01-27,8907.57,66.55989963067746,266.2184886256473,301.0400187982835,0.6751357255497441,0
2020-01-28,9374.21,62.975603473653216,310.8027381373413,302.99256266609507,0.6751357255497441,0
2020-01-29,9301.53,60.739209791711446,336.39367165063595,309.67278446300327,0.6751357255497441,0
2020-01-30,9513.21,66.907965416688,369.49615606531734,321.6374587834661,0.5408841270500435,0
2020-01-31,9352.89,59.504300187227855,378.43130874274175,332.99622877532124,0.5408841270500435,0
2020-02-01,9384.61,60.006490927647555,383.6495473504947,343.12689249035594,0.5408841270500435,0
2020-02-02,9331.51,64.44140752188648,379.1299388824882,350.3275017687824,0.5408841270500435,0
2020-02-03,9292.24,65.040338071456,368.1357164202891,353.8891446990838,0.5408841270500435,0
2020-02-04,9197.02,60.66104540640048,347.73083310750917,352.6574823807689,0.5408841270500435,0
2020-02-05,9612.04,68.42132378000937,360.8883651774686,354.30365894010885,0.5408841270500435,0
2020-02-06,9772.0,78.42402826855127,379.8446268826792,359.41185252862294,0.5408841270500435,0
2020-02-07,9813.73,78.48886125790077,393.6965740661599,366.2687968361304,0.7297980278641862,0
2020-02-08,9895.05,82.44359568384368,406.5497341208393,374.3249842930722,0.7297980278641862,0
2020-02-09,10151.75,82.31276782748026,432.4643212392257,385.95285168230293,0.7297980278641862,0
2020-02-10,9851.83,69.79348336463647,423.91416218680206,393.5451137832028,0.7297980278641862,0
2020-02-11,10223.08,68.53516981165038,441.9997736165369,403.2360457498696,0.7297980278641862,0
2020-02-12,10326.46,72.08339258550626,459.37921535075475,414.4646796700467,0.7297980278641862,0
2020-02-13,10229.63,66.23990134830035,460.0361658222846,423.5789769004943,0.7297980278641862,0
2020-02-14,10344.36,72.9491007568919,464.4605439316347,431.7552903067224,0.7297980278641862,0
2020-02-15,9904.72,60.126476303216,427.5629422346101,430.9168206922999,0.5408841270500435,0
2020-02-16,9917.27,61.58764322339684,394.7831922755795,423.6900950089559,0.5408841270500435,0
2020-02-17,9706.0,57.66358463726885,347.74865094271445,408.5018061957076,0.5408841270500435,0
2020-02-18,10164.71,65.7963898256943,343.5275299446821,395.5069509455025,0.5408841270500435,0
2020-02-19,9593.79,49.71651894585434,290.76206443403316,374.5579736432087,0.3803429272048777,0
2020-02-20,9596.42,47.132526342607406,246.31787277259536,348.9099534690861,0.3803429272048777,0
2020-02-21,9677.05,47.795825162555474,215.1219063965691,322.15234405458267,0.3803429272048777,0
2020-02-22,9650.86,45.99077281757435,186.13985973276976,294.9498471902201,0.3803429272048777,0
2020-02-23,9936.4,46.49745136117155,184.0899957114707,272.77787689447024,0.3803429272048777,0
2020-02-24,9656.13,46.796571660544615,158.02836440462306,249.8279743965008,0.3803429272048777,0
2020-02-25,9315.84,34.997254909742736,108.66317333054576,221.5950141833098,0.3803429272048777,0
2020-02-26,8785.25,27.668736724054483,26.422147009481705,182.5604407485442,0.5145945257045783,0
2020-02-27,8823.21,29.26808415292811,-35.284664461547436,138.99141970652587,0.5145945257045783,0
2020-02-28,8692.91,25.76735368262264,-93.62265448059588,92.46860486910153,0.703508426518721,0
2020-02-29,8523.61,27.987823342842987,-151.76754518520102,43.62137485824102,0.6077818067291528,0
2020-03-01,8531.88,27.889443226179097,-194.933399210915,-4.0895799555901915,0.68192224455511,0
2020-03-02,8915.24,38.036768977536745,-195.94991277281588,-42.461646519035334,0.68192224455511,0
2020-03-03,8760.07,26.60040913967383,-206.8915127113669,-75.34761975750165,0.68192224455511,0
2020-03-04,8750.87,32.72492519572073,-213.84015639300924,-103.04612708460316,0.68192224455511,0
2020-03-05,9054.68,40.11740754794078,-192.61177003084413,-120.95925567385136,0.8161738430548106,1
2020-03-06,9131.88,40.042375203200024,-167.6264329091373,-130.29269112090856,0.8161738430548106,1
2020-03-07,8886.66,37.075846953133414,-165.7024629943062,-137.37464549558808,0.6678929674028963,0
2020-03-08,8033.31,23.000377380975976,-230.38023627477375,-155.97576365142524,0.6678929674028963,0
2020-03-09,7929.87,24.21537523973396,-286.6799135027777,-182.11659362169576,0.6678929674028963,0
2020-03-10,7894.56,26.64273881833236,-330.33909180388946,-211.7610932581345,0.6678929674028963,0
2020-03-11,7934.52,33.33111272214272,-357.5927603668242,-240.92742667987247,0.6678929674028963,0
2020-03-12,4800.0,14.38634943284923,-624.9173980116657,-317.7254209462311,0.6678929674028963,1
2020-03-13,5578.6,25.270339590039853,-765.1276708329897,-407.2058709235829,0.6678929674028963,0
2020-03-14,5172.06,24.35280343436969,-898.6901618373549,-505.50272910633726,0.6678929674028963,0
2020-03-15,5361.3,26.39152811947126,-977.9955874181278,-600.0013007686954,0.6678929674028963,0
2020-03-16,5028.97,20.840830205780705,-1055.4948742700935,-691.100015468975,0.6678929674028963,0
2020-03-17,5312.64,24.622849983584572,-1081.5563112706925,-769.1912746293185,0.6678929674028963,0
2020-03-18,5393.04,25.538821520516223,-1083.2357127808964,-832.0001622596342,0.6678929674028963,0
2020-03-19,6162.37,30.26834090360221,-1010.8358625364036,-867.7673023149881,0.6678929674028963,0
2020-03-20,6208.36,29.970128393099387,-938.9241181848892,-881.9986654889684,0.6678929674028963,0
2020-03-21,6186.98,30.91845418331198,-873.5885450526794,-880.3166414017106,0.6678929674028963,0
2020-03-22,5816.19,33.18197678828794,-842.0229701479257,-872.6579071509537,0.6678929674028963,0
2020-03-23,6467.31,39.75680680414278,-755.7552066738544,-849.2773670555339,0.6678929674028963,0
2020-03-24,6744.72,42.2111070166692,-657.4243354998807,-810.9067607444033,0.6678929674028963,0
2020-03-25,6677.43,41.51601987417342,-578.2603271954858,-764.3774740346198,0.6678929674028963,0
2020-03-26,6737.36,72.35061213376957,-504.8666417467948,-712.4753075770549,0.8284341672480621,1
2020-03-27,6359.11,59.92088812737214,-471.7847897086831,-664.3372040033805,0.8284341672480621,1
2020-03-28,6236.65,64.58506297967716,-450.2583838131977,-621.521439965344,0.8284341672480621,1
2020-03-29,5881.42,56.81573967784714,-456.5992523131654,-588.5370024349083,0.8284341672480621,1
2020-03-30,6394.38,67.08381191178643,-415.4438729064377,-553.9183765292142,0.8284341672480621,1
2020-03-31,6410.44,64.72134313147026,-377.1840870703236,-518.5715186374362,0.8284341672480621,1
2020-04-01,6642.92,66.10387870167085,-324.3646641266978,-479.7301477352885,0.8284341672480621,1
2020-04-02,6794.09,59.68147321702243,-267.22631664520577,-437.229381517272,0.8284341672480621,1
2020-04-03,6734.1,58.022841307240625,-224.2000180013565,-394.6235088140889,0.8284341672480621,1
2020-04-04,6856.99,59.91717065863833,-178.13177811798323,-351.3251626748678,0.8284341672480621,1
2020-04-05,6772.78,65.47154248006599,-146.72604284618956,-310.40533870913214,0.8284341672480621,1
2020-04-06,7329.9,64.38873042085773,-76.00569705949965,-263.52541037920565,0.8284341672480621,1
2020-04-07,7197.32,57.93305803086285,-30.308039282925165,-216.88193615994956,0.8284341672480621,1
2020-04-08,7361.28,61.5934682584622,18.91978990707412,-169.72159094654484,0.8284341672480621,1
2020-04-09,7283.54,59.20393650365678,51.07151032764796,-125.56297069170628,0.8284341672480621,1
2020-04-10,6858.92,58.29293140465976,41.806772647725666,-92.0890220238199,0.8284341672480621,1
2020-04-11,6876.83,61.00374021973792,35.500362526445315,-66.57114511376686,0.8284341672480621,1
2020-04-12,6903.79,69.8083816092845,32.305535650496495,-46.795808960914194,0.8284341672480621,1
2020-04-13,6837.91,60.394081281607825,24.178927292981825,-32.60086171013499,0.8284341672480621,1
2020-04-14,6868.7,60.665642601126486,19.99256544828495,-22.082176278451005,0.8284341672480621,1
2020-04-15,6621.24,49.4989090640139,-3.25558204198569,-18.316857431157946,0.6678929674028963,0
2020-04-16,7101.94,56.17475860575013,16.91359678520439,-11.270766587885475,0.8284341672480621,1
2020-04-17,7027.55,55.85212247877123,26.588667412943323,-3.698879787719717,0.8284341672480621,1
2020-04-18,7248.6,57.515439265824064,51.49946442997043,7.3407890558183135,0.6395202664339193,0
2020-04-19,7120.74,56.56771183305524,60.22992403670105,17.918616051994864,0.6395202664339193,0
2020-04-20,6826.83,39.45703974750714,42.937834850673426,22.92245981173058,0.4789790665887535,0
2020-04-21,6841.37,42.151981902926664,30.06046771232468,24.3500613918494,0.4789790665887535,0
2020-04-22,7125.14,45.05482538804984,42.26571604880519,27.93319232324056,0.4789790665887535,0
2020-04-23,7482.39,53.72784570449441,79.84514746856894,38.31558335230624,0.7926929255299849,0
2020-04-24,7505.0,64.26174792943296,110.18145245592224,52.68875717302944,0.7926929255299849,0
2020-04-25,7538.67,64.5086897809579,135.37950961175738,69.22690766077503,0.7926929255299849,0
2020-04-26,7693.1,66.38721759241957,165.89799302887332,88.5611247343947,0.7926929255299849,0
2020-04-27,7774.62,69.32197446316962,194.42093025847865,109.73308583921148,0.7926929255299849,0
2020-04-28,7738.98,67.91584321475625,211.70926079154833,130.12832082967887,0.7926929255299849,0
2020-04-29,8778.57,83.48924068514373,305.7718643625685,165.2570295362568,0.9816068263441277,0
2020-04-30,8620.0,76.18428315164897,363.3335980508309,204.8723432391716,0.9816068263441277,0
2020-05-01,8826.96,79.679814737231,420.800898256156,248.05805424256852,0.9816068263441277,0
2020-05-02,8972.05,79.15754497683906,472.60381553091247,292.9672065002373,0.9816068263441277,0
2020-05-03,8894.16,80.51895754171487,501.5909009680472,334.6919453937993,0.9816068263441277,0
2020-05-04,8871.96,88.82573384515496,516.814504647079,371.11645724445526,0.9816068263441277,-1
2020-05-05,9021.83,89.37184459708348,534.8076470776923,403.8546952111027,0.9816068263441277,-1
2020-05-06,9142.92,88.70847689132052,552.4697655395385,433.57770927678985,0.9816068263441277,-1
2020-05-07,9986.4,90.4837661392804,627.2978097413898,472.32172936970983,1.1298877019960418,-1
2020-05-08,9800.01,85.23856172018709,663.9063593611718,510.6386553680022,1.1298877019960418,-1
2020-05-09,9539.4,78.71863992214347,664.2329853098763,541.3575213563771,1.1298877019960418,0
2020-05-10,8722.77,62.419039302574106,591.7750086564702,551.4410188163957,1.1298877019960418,1
2020-05-11,8561.52,59.31185299839537,515.3988160231002,544.2325782577367,1.1298877019960418,1
2020-05-12,8810.79,62.07295067009997,469.57121420467047,529.3003054471235,1.1298877019960418,1
2020-05-13,9309.37,56.80882941496404,468.08792258960784,517.0578288756204,1.1298877019960418,1
2020-05-14,9791.98,63.87970402091939,500.0902676480109,513.6643166300986,1.1298877019960418,1
2020-05-15,9316.42,55.44992562108621,481.52788537014385,507.2370303781077,1.1298877019960418,1
2020-05-16,9381.27,54.63938797536665,466.67043047585867,499.12371039765793,1.1298877019960418,1
2020-05-17,9680.04,58.484699297800134,473.5452970917213,494.00802773647064,1.1298877019960418,1
2020-05-18,9733.93,59.24295227167935,477.8339783766096,490.77321786449846,0.9409738011818992,1
2020-05-19,9775.53,58.27408893904598,479.0671733619019,488.4320089639792,0.9409738011818992,1
2020-05-20,9511.43,53.92233038643219,453.5060905342889,481.4468252780411,0.9409738011818992,1
2020-05-21,9068.65,39.320764552967375,392.98995908206416,463.7554520388458,0.7804326013367334,0
2020-05-22,9170.0,42.520982466137205,349.18341781229356,440.84104519353536,0.7804326013367334,0
2020-05-23,9179.15,45.45183681405114,311.6126698908229,414.9953701329929,0.7804326013367334,0
2020-05-24,8720.34,49.96627407656201,242.02552926983117,380.40140196036054,0.7804326013367334,0
2020-05-25,8900.35,54.67825356982103,199.10733614204764,344.14258879669796,0.9409738011818992,1
2020-05-26,8841.18,50.44284411129536,158.49282772407423,307.01263658217323,0.7804326013367334,0
2020-05-27,9204.07,48.4023862553633,153.81464787838013,276.3730388414146,0.7804326013367334,0
2020-05-28,9575.89,46.607426014600826,178.05738847929206,256.7099087689901,0.7804326013367334,0
2020-05-29,9427.07,51.93578748849723,183.1501637252568,241.99795976024345,0.7804326013367334,0
2020-05-30,9697.72,55.16432154735442,206.64336183847445,234.9270401758897,0.9409738011818992,1
2020-05-31,9448.27,46.15573446918051,202.79565823101257,228.50076378691423,0.7804326013367334,0
2020-06-01,10200.77,56.28639142495489,257.4985040288029,234.300311835292,0.9409738011818992,1
2020-06-02,9518.04,47.04322004120131,242.95961108941992,236.0321716861176,0.7804326013367334,0
2020-06-03,9666.24,51.82630894715607,240.62219227834248,236.9501758045626,0.7804326013367334,0
2020-06-04,9789.06,59.192725546592094,245.84635483629245,238.72941161090856,0.9409738011818992,1
2020-06-05,9621.16,55.66084137197234,233.74395963427375,237.73232121558163,0.9409738011818992,1
2020-06-06,9666.3,56.057708329706465,225.1991889246092,235.22569475738717,0.9409738011818992,1
2020-06-07,9746.99,64.09153423612122,222.3750045916859,232.65555672424696,0.9409738011818992,1
2020-06-08,9782.01,62.60306478357826,220.42175470587244,230.20879632057205,0.9409738011818992,1
2020-06-09,9772.43,63.50338291461369,215.6152853684871,227.29009413015507,0.9409738011818992,1
2020-06-10,9885.0,60.64655131977649,218.37232180935644,225.50653966599535,0.9409738011818992,1
2020-06-11,9280.4,45.69340682723782,169.81362019682456,214.3679557721612,0.7804326013367334,0
2020-06-12,9465.13,50.54895603159309,144.57015175171546,200.4083949680721,0.7804326013367334,0
2020-06-13,9473.34,46.49859244602297,123.79991121207968,185.0866982168736,0.7804326013367334,0
2020-06-14,9342.1,48.279773034385094,95.64681778402336,167.19872213030357,0.7804326013367334,0
2020-06-15,9426.02,33.97522079963596,79.19403156222324,149.5977840166875,0.7804326013367334,0
2020-06-16,9525.59,50.20581292014457,73.34408188346606,134.34704359004323,0.7804326013367334,0
2020-06-17,9465.14,44.24257346373193,63.10273576041254,120.0981820241171,0.7804326013367334,0
2020-06-18,9386.32,38.17168299617022,48.07213425932423,105.69297247115853,0.7804326013367334,0
2020-06-19,9310.23,40.34756585932213,29.67833383244033,90.4900447434149,0.6272599422406678,0
2020-06-20,9358.95,40.47986321482341,18.81551772781677,76.15513934029528,0.6272599422406678,0
2020-06-21,9294.69,35.84598630599962,4.964188668891438,61.916949206014515,0.49300834374096725,0
2020-06-22,9685.69,47.53500941773812,25.24631902250985,54.582823169313585,0.6461810028370328,0
2020-06-23,9624.89,46.320661552733675,35.99902720243699,50.86606397593827,0.6461810028370328,0
2020-06-24,9296.49,36.75010469153147,17.81611734679791,44.2560746501102,0.49300834374096725,0
2020-06-25,9249.49,49.07077278275143,-0.3820726238227507,35.32844519532361,0.49300834374096725,0
2020-06-26,9162.21,40.32674228489681,-21.59806678742825,23.94314279877324,0.49300834374096725,0
2020-06-27,9012.0,36.492832716540974,-49.95671672429853,9.163170894158885,0.49300834374096725,0
2020-06-28,9116.35,43.28472755180354,-63.28150836459099,-5.325764957591092,0.3447274680890529,0
2020-06-29,9192.56,43.023380907982485,-66.92057294471124,-17.644726555015122,0.3447274680890529,0
2020-06-30,9138.55,38.110100761857936,-73.31755433432409,-28.779292110876916,0.3447274680890529,0
2020-07-01,9232.0,42.98024810309529,-70.03920580100748,-37.03127484890303,0.3447274680890529,0
2020-07-02,9086.54,41.32199346934999,-78.27617825153175,-45.28025552942878,0.3447274680890529,0
2020-07-03,9058.26,42.49834765366823,-86.09356489223865,-53.442917401990755,0.3447274680890529,0
2020-07-04,9135.46,43.45720793250224,-85.07877021025888,-59.770087963644386,0.3447274680890529,0
2020-07-05,9069.41,43.41170965666489,-88.58309038579864,-65.53268844807523,0.3447274680890529,0
2020-07-06,9344.2,39.284840193537455,-68.39857667278011,-66.10586609301622,0.3447274680890529,0
2020-07-07,9257.39,38.65390552639703,-58.730042263176074,-64.6307013270482,0.3447274680890529,0
2020-07-08,9436.06,54.74802179932914,-36.23281396775201,-58.95112385518897,0.5052686679342188,0
2020-07-09,9232.43,49.475528775209064,-34.43785944606498,-54.048470973364175,0.3447274680890529,0
2020-07-10,9288.34,53.95384412832363,-28.1790448271222,-48.874585744115784,0.5052686679342188,0
2020-07-11,9234.03,57.40529507114129,-27.28670807636081,-44.55701021056479,0.5052686679342188,0
2020-07-12,9302.75,56.368295182781,-20.79468688329871,-39.80454554511158,0.5052686679342188,0
2020-07-13,9242.62,51.72928382915814,-20.268064160718495,-35.89724926823296,0.3447274680890529,0
2020-07-14,9255.85,54.169510322470614,-18.569108305013287,-32.43162107558903,0.5052686679342188,0
2020-07-15,9197.6,48.745843784635134,-21.673127411739188,-30.279922342819063,0.3447274680890529,0
2020-07-16,9133.72,51.8288806537143,-28.95390446217607,-30.014718766690468,0.3447274680890529,0
2020-07-17,9154.32,53.74596390522391,-32.684953097565085,-30.548765632865393,0.5052686679342188,0
2020-07-18,9170.28,51.42595049715799,-33.96249885922043,-31.231512278136403,0.3447274680890529,0
2020-07-19,9208.99,55.84701742627345,-31.48841079374688,-31.2828919812585,0.5052686679342188,0
2020-07-20,9160.78,40.51622510392751,-33.036992385827034,-31.63371206217221,0.3447274680890529,0
2020-07-21,9390.0,55.976492433051256,-15.588422494882252,-28.42465414871422,0.5052686679342188,0
2020-07-22,9518.16,53.87659124390892,8.483345054944948,-21.043054307982388,0.5052686679342188,0
2020-07-23,9603.27,69.71714164185458,34.035717408172786,-10.027299964751354,0.653549543586133,0
2020-07-24,9537.8,63.1300265274327,48.44483287114781,1.667126602428479,0.5052686679342188,0
2020-07-25,9700.42,72.03549188770347,72.1544836427529,15.764598010493362,0.5052686679342188,0
2020-07-26,9931.54,75.75593731311493,108.34507061603108,34.280692531600906,0.6584413270302844,0
2020-07-27,11029.96,89.56112547366925,223.0880653031763,72.04216708591599,0.8067222026821986,-1
2020-07-28,10906.27,84.82751053000312,300.57710028252586,117.74915372523796,0.9956361034963414,0
2020-07-29,11100.53,87.97611587631664,373.35902683007953,168.8711283462063,0.9956361034963414,-1
2020-07-30,11099.61,90.2438924531315,426.0537097168508,220.3076446203352,0.9956361034963414,-1
2020-07-31,11335.46,91.0340442183526,481.2976497595701,272.50564564818217,0.9956361034963414,-1
2020-08-01,11801.17,92.33170392634526,556.2457207359512,329.253660665736,0.9956361034963414,-1
2020-08-02,11071.35,74.51389729846417,550.4074775324225,373.4844240390733,1.1298877019960418,1
2020-08-03,11219.81,76.40574223549116,551.4038684409697,409.06831291945264,1.1298877019960418,0
2020-08-04,11191.97,74.3677399288699,543.6798571192776,435.9906217594177,1.1298877019960418,1
2020-08-05,11744.91,77.00904607457613,575.5416732390986,463.9008320553539,1.1298877019960418,0
2020-08-06,11762.46,76.62596462844078,595.3457551194242,490.189816668168,1.1298877019960418,0
2020-08-07,11594.23,74.73198586626836,590.6571496966662,510.28328327386765,1.1298877019960418,1
2020-08-08,11761.41,74.75967025389299,593.5889015768807,526.9444069344703,1.1298877019960418,1
2020-08-09,11681.68,71.8189298359348,582.7610843710445,538.1077424217851,1.1298877019960418,1
2020-08-10,11892.92,63.81434453259571,584.4876539747802,547.3837247323842,1.1298877019960418,1
2020-08-11,11392.08,56.93901278934573,539.2265030492199,545.7522803957513,1.1298877019960418,1
2020-08-12,11564.33,56.666551676555805,511.36119673376015,538.8740636633531,1.1298877019960418,1
2020-08-13,11780.0,59.21111414963813,500.9063704554519,531.2805250217729,1.1298877019960418,1
2020-08-14,11760.54,56.11288151582438,485.4545678675404,522.1153335909264,0.9409738011818992,1
2020-08-15,11852.4,50.82547283818927,475.1440721890631,512.7210813105538,0.7804326013367334,0
2020-08-16,11911.0,67.26360589674529,466.3259451225731,503.4420540729577,0.8067222026821986,0
2020-08-17,12281.13,69.99834182519825,483.6289402115326,499.47943130067273,0.8067222026821986,0
2020-08-18,11945.01,62.71253967182122,464.8609854782517,492.55574213618854,0.8067222026821986,0
2020-08-19,11754.59,50.18620541072913,429.6689869210859,479.97839109316806,0.6461810028370328,0
2020-08-20,11853.55,51.699002868664415,405.09464062221014,465.0016409989765,0.6461810028370328,0
2020-08-21,11531.34,48.890699799271175,355.52141043793745,443.1055948867687,0.6461810028370328,0
2020-08-22,11662.96,48.2414053038287,323.1300601746134,419.1104879443377,0.6461810028370328,0
2020-08-23,11648.13,49.386477263999446,292.88680785805445,393.865751927081,0.6461810028370328,0
2020-08-24,11748.2,47.24136879346103,273.8370026771827,369.8600020771014,0.6461810028370328,0
2020-08-25,11318.42,48.5568068715272,221.5068475904336,340.1893711797679,0.6461810028370328,0
2020-08-26,11461.43,47.96055082965347,189.39134890320565,310.02976672445544,0.6461810028370328,0
2020-08-27,11330.38,40.779370990763354,151.61719638297473,278.3472526561593,0.6461810028370328,0
2020-08-28,11526.91,45.53321173604975,135.9718381818493,249.8721697612973,0.6461810028370328,0
2020-08-29,11465.84,42.52128153536605,117.29286137832425,223.3563080847027,0.6461810028370328,0
2020-08-30,11711.16,46.394237708940786,120.89135121740584,202.86331671124333,0.6461810028370328,0
2020-08-31,11649.51,37.17595750901474,117.41505292930742,185.77366395485615,0.6461810028370328,0
2020-09-01,11921.97,49.51979591326312,135.08809497790023,175.63655015946495,0.6461810028370328,0
2020-09-02,11388.54,43.32510330088732,104.84220946066672,161.47768201970533,0.6461810028370328,0
2020-09-03,10140.85,27.989935024879728,-19.580318616488512,125.26608189246656,0.6272599422406678,0
2020-09-04,10446.25,35.994899210358525,-92.4768255872914,81.71750039651498,0.6272599422406678,0
2020-09-05,10166.69,31.398237129679146,-170.83668916171155,31.206662484869675,0.4789790665887535,0
2020-09-06,10256.2,33.01086529330924,-223.14248895179296,-19.66316780246286,0.6678929674028963,0
2020-09-07,10373.44,33.290468434742436,-252.2274034431466,-66.1760149305996,0.8161738430548106,1
2020-09-08,10126.65,34.84027058724759,-291.82729481451497,-111.30627090738268,0.6678929674028963,0
2020-09-09,10219.2,33.99291282778172,-312.14427757197336,-151.47387224030084,0.8161738430548106,1
2020-09-10,10336.87,37.15356347640342,-315.1181611845477,-184.20273002915025,0.8161738430548106,1
2020-09-11,10387.89,34.69618634047765,-309.7870653119535,-209.31959708571088,0.8161738430548106,1
2020-09-12,10440.92,36.19941184708023,-297.8496304794444,-227.0256037644576,0.8161738430548106,1
2020-09-13,10332.83,30.728533118573623,-293.72520569067456,-240.365524149701,0.8161738430548106,1
2020-09-14,10671.77,37.31321592991088,-260.10857423861125,-244.31413416748308,0.8161738430548106,1
2020-09-15,10785.31,34.61669635075221,-221.74923536034296,-239.80115440605508,0.8161738430548106,1
2020-09-16,10954.01,43.47499647118534,-175.7110156083054,-226.98312664650516,0.8161738430548106,1
2020-09-17,10939.99,69.06290850452751,-138.75718514037544,-209.3379383452792,0.9767150428999763,1
2020-09-18,10933.39,63.55229627321586,-108.74997112544042,-189.22034490131148,0.9767150428999763,1
2020-09-19,11080.65,77.44690563136645,-72.25349323766568,-165.82697456858233,0.7878011420858336,0
2020-09-20,10920.28,69.12871150234469,-55.62903343114522,-143.7873863410949,0.7878011420858336,0
2020-09-21,10417.22,51.03174902433963,-82.10036511058206,-131.44998209499235,0.4789790665887535,0
2020-09-22,10529.61,60.138684809081944,-92.93881169577436,-123.74774801514876,0.7878011420858336,0
2020-09-23,10241.46,50.509886203294755,-123.3576651548774,-123.66973144309448,0.3447274680890529,0
2020-09-24,10736.32,57.801666386722,-106.3083034472802,-120.19744584393165,0.5052686679342188,0
2020-09-25,10686.67,55.838603018767635,-95.69973454876708,-115.29790358489872,0.5052686679342188,0
2020-09-26,10728.6,55.646186939659906,-82.95273914909012,-108.82887069773702,0.5052686679342188,0
2020-09-27,10774.25,58.88126126706154,-68.3788511390976,-100.73886678600914,0.5052686679342188,0
2020-09-28,10696.12,50.54736075457109,-62.41390923794643,-93.0738752763966,0.3447274680890529,0
2020-09-29,10840.48,51.22321107874047,-45.51335465171178,-83.56177115145964,0.3447274680890529,0
2020-09-30,10776.59,45.87456750623163,-36.85014687444345,-74.2194462960564,0.3447274680890529,0
2020-10-01,10619.13,43.00580705915178,-42.203700360920266,-67.81629710902918,0.3447274680890529,0
2020-10-02,10570.4,42.230156385788725,-49.80441947014333,-64.21392158125201,0.3447274680890529,0
2020-10-03,10542.06,37.85301560237621,-57.452567838108735,-62.861650832623354,0.3447274680890529,0
2020-10-04,10666.63,44.18546009710382,-52.85276877781689,-60.85987442166206,0.3447274680890529,0
2020-10-05,10792.21,60.39507897698606,-38.628849072143566,-56.413669351758365,0.5052686679342188,0
2020-10-06,10599.66,51.8592244605462,-42.40465159251653,-53.61186579991,0.3447274680890529,0
2020-10-07,10666.39,62.78038774564947,-39.55646665443419,-50.80078597081484,0.5052686679342188,0
2020-10-08,10925.57,56.63220606273,-16.19886914847848,-43.88040260634757,0.5052686679342188,0
2020-10-09,11050.64,62.11480724551815,12.262939372125402,-32.65173421065298,0.5052686679342188,0
2020-10-10,11293.22,66.57896900435748,53.77343961622137,-15.366699445278114,0.5052686679342188,0
2020-10-11,11369.02,67.1604240119564,91.72983223349,6.052606890475512,0.5052686679342188,0
2020-10-12,11528.25,72.93544350548767,133.1245007258403,31.46698565754848,0.6584413270302844,0
2020-10-13,11420.56,66.31821762124451,155.4484774565899,56.26328401735677,0.6584413270302844,0
2020-10-14,11417.89,68.68393758230486,170.9542885424289,79.20148492237121,0.6584413270302844,0
2020-10-15,11505.12,76.91424405358612,188.11303752942695,100.98379544378236,0.6584413270302844,0
2020-10-16,11319.32,71.00144698320824,184.59111109440343,117.70525857390658,0.5052686679342188,0
2020-10-17,11360.2,72.78230746953597,182.9892472368283,130.76205630649093,0.6584413270302844,0
2020-10-18,11503.14,73.05794600673673,191.0514992317549,142.8199448915437,0.6584413270302844,0
2020-10-19,11751.47,74.765578206002,215.00065393738987,157.25608670071296,0.6584413270302844,0
2020-10-20,11909.99,84.43434157622258,243.95955686701927,174.5967807339742,0.6584413270302844,0
