symbol,date,open,high,low,close,volume
BTC,2023-02-05,23327.66,23433.33,22743.0,22932.91,209251.33917
BTC,2023-02-06,22932.91,23158.25,22628.13,22762.52,265371.6069
BTC,2023-02-07,22762.52,23350.25,22745.78,23240.46,308006.72482
BTC,2023-02-08,23242.42,23452.0,22665.85,22963.0,280056.30717
BTC,2023-02-09,22961.85,23011.39,21688.0,21796.35,402894.6955
BTC,2023-02-10,21797.83,21938.16,21451.0,21625.19,338591.94247
BTC,2023-02-11,21625.19,21906.32,21599.78,21862.55,177021.58433
BTC,2023-02-12,21862.02,22090.0,21630.0,21783.54,204435.65163
BTC,2023-02-13,21782.37,21894.99,21351.07,21773.97,295730.76791
BTC,2023-02-14,21774.63,22319.08,21532.77,22199.84,361958.40109
BTC,2023-02-15,22199.84,24380.0,22047.28,24324.05,375669.16111
BTC,2023-02-16,24322.87,25250.0,23505.25,23517.72,450080.68366
BTC,2023-02-17,23517.72,25021.11,23339.37,24569.97,496813.21376
BTC,2023-02-18,24568.24,24877.0,24430.0,24631.95,216917.25213
BTC,2023-02-19,24632.05,25192.0,24192.57,24271.76,300395.99542
BTC,2023-02-20,24272.51,25121.23,23840.83,24842.2,346938.56997
BTC,2023-02-21,24843.89,25250.0,24148.34,24452.16,376000.82868
BTC,2023-02-22,24450.67,24476.05,23574.69,24182.21,379425.75365
BTC,2023-02-23,24182.21,24599.59,23608.0,23940.2,398400.45437
BTC,2023-02-24,23940.2,24132.35,22841.19,23185.29,343582.57453
BTC,2023-02-25,23184.04,23219.13,22722.0,23157.07,191311.8101
BTC,2023-02-26,23157.07,23689.99,23059.18,23554.85,202323.73623
BTC,2023-02-27,23554.85,23897.99,23106.77,23492.09,283706.0859
BTC,2023-02-28,23492.09,23600.0,23020.97,23141.57,264140.99894
BTC,2023-03-01,23141.57,24000.0,23020.03,23628.97,315287.41737
BTC,2023-03-02,23629.76,23796.93,23195.9,23465.32,239315.45219
BTC,2023-03-03,23465.32,23476.95,21971.13,22354.34,319954.19785
BTC,2023-03-04,22354.34,22410.0,22157.08,22346.57,121257.38132
BTC,2023-03-05,22346.57,22662.09,22189.22,22430.24,154841.75786
BTC,2023-03-06,22430.24,22602.19,22258.0,22410.0,203751.82957
BTC,2023-03-07,22409.41,22557.91,21927.0,22197.96,292519.80912
BTC,2023-03-08,22198.56,22287.0,21580.0,21705.44,301460.57272
BTC,2023-03-09,21704.37,21834.99,20042.72,20362.22,443658.28584
BTC,2023-03-10,20362.21,20367.78,19549.09,20150.69,618456.4671
BTC,2023-03-11,20150.69,20686.51,19765.03,20455.73,427831.82133
BTC,2023-03-12,20455.73,22150.0,20270.6,21997.11,430944.94288
BTC,2023-03-13,21998.05,24500.0,21813.88,24113.48,687889.31259
BTC,2023-03-14,24112.27,26386.87,23976.42,24670.41,699360.93423
BTC,2023-03-15,24670.41,25196.97,23896.95,24285.66,581450.72984
BTC,2023-03-16,24285.66,25167.4,24123.0,24998.78,439421.32998
BTC,2023-03-17,24998.78,27756.84,24890.0,27395.13,624460.68091
BTC,2023-03-18,27395.13,27724.85,26578.0,26907.49,371238.97174
BTC,2023-03-19,26907.49,28390.1,26827.22,27972.87,372066.99054
BTC,2023-03-20,27972.87,28472.0,27124.47,27717.01,477378.23373
BTC,2023-03-21,27717.01,28438.55,27303.1,28105.47,420929.7422
BTC,2023-03-22,28107.81,28868.05,26601.8,27250.97,224113.41296
BTC,2023-03-23,27250.97,28750.0,27105.0,28295.41,128649.60818
BTC,2023-03-24,28295.42,28374.3,27000.0,27454.47,86242.06544
BTC,2023-03-25,27454.46,27787.33,27156.09,27462.95,50844.08102
BTC,2023-03-26,27462.96,28194.4,27417.76,27968.05,49671.70353
BTC,2023-03-27,27968.05,28023.86,26508.14,27124.91,88039.46898
BTC,2023-03-28,27124.9,27520.0,26631.78,27261.07,78602.44341
BTC,2023-03-29,27261.06,28650.0,27240.1,28348.6,89486.16008
BTC,2023-03-30,28348.6,29184.68,27686.0,28028.53,98865.43256
BTC,2023-03-31,28028.53,28656.69,27511.71,28465.36,78198.12139
BTC,2023-04-01,28465.36,28819.71,28220.27,28452.73,30238.44753
BTC,2023-04-02,28452.74,28530.0,27856.43,28171.87,37365.65692
BTC,2023-04-03,28171.87,28500.99,27200.24,27800.0,79180.01405
BTC,2023-04-04,27800.0,28444.44,27662.79,28165.47,49722.55691
BTC,2023-04-05,28165.47,28775.0,27805.1,28170.01,60737.64732
BTC,2023-04-06,28170.01,28182.05,27711.0,28033.82,40118.94963
BTC,2023-04-07,28033.83,28100.0,27766.94,27906.33,24762.09387
BTC,2023-04-08,27906.34,28154.99,27859.02,27938.38,19479.96735
BTC,2023-04-09,27938.38,28530.0,27800.0,28323.76,32531.16101
BTC,2023-04-10,28323.76,29770.0,28170.0,29637.34,67754.0622
BTC,2023-04-11,29637.35,30550.0,29590.0,30200.42,67990.07621
BTC,2023-04-12,30200.43,30486.0,29637.4,29888.07,62049.48451
BTC,2023-04-13,29888.07,30595.0,29854.59,30373.84,51934.11731
BTC,2023-04-14,30373.84,31000.0,29966.0,30466.93,75984.19452
BTC,2023-04-15,30466.93,30595.6,30202.0,30295.09,25429.81247
BTC,2023-04-16,30295.1,30549.99,30120.0,30304.65,26431.99322
BTC,2023-04-17,30304.66,30316.06,29240.65,29430.27,56441.81127
BTC,2023-04-18,29430.27,30485.0,29096.78,30380.01,62004.89434
BTC,2023-04-19,30380.01,30413.53,28520.0,28797.1,86575.48656
BTC,2023-04-20,28797.1,29088.3,28010.0,28243.65,76879.09372
BTC,2023-04-21,28243.65,28374.02,27125.0,27262.84,77684.7679
BTC,2023-04-22,27262.84,27882.72,27140.35,27816.85,36023.69686
BTC,2023-04-23,27816.85,27816.85,27311.25,27590.6,34812.09581
BTC,2023-04-24,27590.59,28000.0,26942.82,27510.93,53111.56874
BTC,2023-04-25,27510.93,28399.99,27192.0,28300.79,52325.14637
BTC,2023-04-26,28300.8,30036.0,27235.0,28415.29,129228.40403
BTC,2023-04-27,28415.29,29890.0,28378.86,29472.77,95430.82431
BTC,2023-04-28,29472.77,29599.54,28891.0,29311.7,54298.16578
BTC,2023-04-29,29311.69,29448.88,29031.0,29230.45,20466.83058
BTC,2023-04-30,29230.45,29969.39,29079.59,29233.21,39752.5372
BTC,2023-05-01,29233.2,29337.34,27666.95,28068.26,64433.65958
BTC,2023-05-02,28068.26,28879.88,27872.0,28669.86,50824.5224
BTC,2023-05-03,28669.85,29266.66,28113.69,29026.16,64615.79213
BTC,2023-05-04,29026.16,29379.83,28663.64,28838.16,42575.47501
BTC,2023-05-05,28838.16,29677.0,28800.0,29505.61,58415.83048
BTC,2023-05-06,29505.6,29820.0,28300.0,28848.2,49249.28459
BTC,2023-05-07,28848.19,29138.29,28395.23,28430.1,30003.41028
BTC,2023-05-08,28430.09,28631.01,27262.0,27668.79,68244.36179
BTC,2023-05-09,27668.8,27818.0,27353.0,27628.27,40113.31069
BTC,2023-05-10,27628.28,28331.42,26777.0,27598.75,71155.11355
BTC,2023-05-11,27598.74,27630.14,26702.05,26968.62,47635.31365
BTC,2023-05-12,26968.61,27091.12,25811.46,26795.01,67207.93494
BTC,2023-05-13,26795.01,27045.45,26692.03,26775.28,22814.90421
BTC,2023-05-14,26775.27,27200.0,26560.53,26917.62,21594.8036
BTC,2023-05-15,26917.61,27663.59,26726.0,27162.14,40430.08333
BTC,2023-05-16,27162.15,27296.89,26852.11,27033.84,33270.45451
BTC,2023-05-17,27033.85,27500.0,26544.71,27405.61,42958.97785
BTC,2023-05-18,27405.62,27485.33,26361.2,26821.28,49198.65143
BTC,2023-05-19,26821.28,27183.6,26630.0,26880.26,28754.13544
BTC,2023-05-20,26880.26,27150.0,26825.11,27102.43,14434.54718
BTC,2023-05-21,27102.42,27277.55,26666.03,26747.78,21347.87279
BTC,2023-05-22,26747.78,27099.89,26538.21,26849.27,26458.83828
BTC,2023-05-23,26849.28,27495.83,26798.11,27219.61,38700.83858
BTC,2023-05-24,27219.61,27219.61,26080.5,26329.01,54393.0657
BTC,2023-05-25,26329.0,26631.98,25871.89,26473.79,37435.44895
BTC,2023-05-26,26473.8,26932.16,26327.24,26705.92,35061.18713
BTC,2023-05-27,26705.93,26895.0,26551.0,26854.27,15095.6867
BTC,2023-05-28,26854.28,28261.32,26764.36,28065.0,43916.00855
BTC,2023-05-29,28065.01,28447.14,27524.6,27736.4,42385.41945
BTC,2023-05-30,27736.39,28038.59,27554.0,27694.4,32686.75371
BTC,2023-05-31,27694.39,27835.51,26839.01,27210.35,46588.80573
BTC,2023-06-01,27210.36,27350.0,26605.05,26817.93,39217.8088
BTC,2023-06-02,26817.93,27300.0,26505.0,27242.59,36380.90269
BTC,2023-06-03,27242.59,27333.29,26914.93,27069.22,16595.34117
BTC,2023-06-04,27069.22,27455.02,26951.0,27115.21,19258.41049
BTC,2023-06-05,27115.2,27129.33,25388.0,25728.2,65805.60305
BTC,2023-06-06,25728.2,27355.33,25351.02,27230.08,68392.60438
BTC,2023-06-07,27230.07,27391.77,26125.01,26339.34,59619.44364
BTC,2023-06-08,26339.34,26810.0,26210.0,26498.61,31075.51083
BTC,2023-06-09,26498.62,26783.33,26269.91,26477.81,27934.7097
BTC,2023-06-10,26477.8,26533.87,25358.0,25841.21,64944.60108
BTC,2023-06-11,25841.22,26206.88,25634.7,25925.55,30014.29595
BTC,2023-06-12,25925.54,26106.48,25602.11,25905.19,29900.50893
BTC,2023-06-13,25905.2,26433.21,25712.57,25934.25,41065.60853
BTC,2023-06-14,25934.24,26098.0,24820.56,25128.6,45077.31608
BTC,2023-06-15,25128.6,25759.01,24800.0,25598.49,48664.86063
BTC,2023-06-16,25598.49,26518.0,25175.56,26345.0,51596.91662
BTC,2023-06-17,26345.01,26839.99,26181.0,26516.99,27842.2195
BTC,2023-06-18,26516.99,26700.0,26255.85,26339.97,21538.31022
BTC,2023-06-19,26339.98,27068.09,26256.61,26844.35,35872.65974
BTC,2023-06-20,26844.35,28402.74,26652.0,28307.99,69666.95525
BTC,2023-06-21,28308.0,30800.0,28257.99,29993.89,108926.40412
BTC,2023-06-22,29993.89,30500.0,29525.61,29884.92,59054.5646
BTC,2023-06-23,29884.92,31431.94,29800.0,30688.5,73931.89635
BTC,2023-06-24,30688.51,30800.0,30250.0,30527.43,30513.30135
BTC,2023-06-25,30527.44,31046.01,30277.49,30462.66,30223.44801
BTC,2023-06-26,30462.67,30666.0,29930.0,30267.99,45180.41489
BTC,2023-06-27,30267.99,30994.97,30226.17,30692.44,42699.64157
BTC,2023-06-28,30692.44,30709.74,29858.8,30077.41,40463.51937
BTC,2023-06-29,30077.4,30843.98,30049.98,30447.31,36330.62903
BTC,2023-06-30,30447.31,31282.0,29500.0,30472.0,89419.07618
BTC,2023-07-01,30471.99,30661.6,30320.57,30585.9,17501.75075
BTC,2023-07-02,30585.9,30791.0,30155.0,30617.03,23286.41019
BTC,2023-07-03,30617.02,31380.0,30570.27,31156.2,43761.64311
BTC,2023-07-04,31156.2,31350.69,30620.0,30766.51,33206.11943
BTC,2023-07-05,30766.52,30878.07,30200.0,30504.81,33215.67122
BTC,2023-07-06,30504.8,31500.0,29850.45,29895.43,71319.6261
BTC,2023-07-07,29895.42,30449.0,29701.02,30344.7,34070.53895
BTC,2023-07-08,30344.7,30386.81,30044.47,30284.63,13094.59042
BTC,2023-07-09,30284.63,30445.52,30061.12,30160.71,15388.50196
BTC,2023-07-10,30160.71,31045.78,29950.0,30411.57,41262.87652
BTC,2023-07-11,30411.57,30813.63,30300.0,30622.1,28476.83311
BTC,2023-07-12,30622.1,30983.25,30210.0,30380.0,38108.99669
BTC,2023-07-13,30380.0,31804.2,30251.0,31454.23,70772.51836
BTC,2023-07-14,31454.23,31630.0,29900.0,30312.01,60749.48424
BTC,2023-07-15,30312.0,30390.9,30200.0,30289.52,14118.55329
BTC,2023-07-16,30289.52,30441.46,30064.29,30231.99,15760.1281
BTC,2023-07-17,30232.0,30336.96,29659.2,30138.0,30882.76839
BTC,2023-07-18,30138.01,30239.78,29512.0,29859.13,30003.8601
BTC,2023-07-19,29859.14,30189.09,29761.96,29909.21,25657.36137
BTC,2023-07-20,29909.21,30417.46,29570.96,29800.0,37540.68193
BTC,2023-07-21,29800.0,30061.7,29726.34,29901.72,23881.40865
BTC,2023-07-22,29901.72,29999.0,29625.1,29794.0,14660.40467
BTC,2023-07-23,29793.99,30350.0,29730.0,30083.75,18292.78637
BTC,2023-07-24,30083.75,30099.58,28861.9,29176.5,39628.99691
BTC,2023-07-25,29176.5,29376.0,29047.65,29228.91,21565.7478
BTC,2023-07-26,29228.91,29690.0,29096.94,29351.96,33931.63366
BTC,2023-07-27,29351.95,29567.49,29083.85,29222.78,22476.47626
BTC,2023-07-28,29222.78,29542.22,29123.12,29314.14,23993.61627
BTC,2023-07-29,29314.14,29406.92,29256.18,29352.9,10851.36844
BTC,2023-07-30,29352.9,29449.0,29033.24,29281.09,15706.97441
BTC,2023-07-31,29281.09,29530.0,29101.8,29232.25,22605.48964
BTC,2023-08-01,29232.26,29739.25,28585.7,29705.99,44719.65162
BTC,2023-08-02,29705.99,30047.5,28927.5,29186.01,48181.65141
BTC,2023-08-03,29186.0,29433.33,28968.0,29193.64,26476.91994
BTC,2023-08-04,29193.65,29333.08,28807.54,29113.99,23551.95217
BTC,2023-08-05,29114.0,29152.23,28978.64,29072.13,11645.52018
BTC,2023-08-06,29072.13,29205.09,28991.88,29088.42,13178.1972
BTC,2023-08-07,29088.43,29276.78,28701.03,29211.06,30966.87746
BTC,2023-08-08,29211.06,30244.0,29146.45,29770.42,45700.53392
BTC,2023-08-09,29770.41,30160.0,29376.67,29581.99,38003.88725
BTC,2023-08-10,29581.99,29738.0,29320.2,29455.75,23463.45373
BTC,2023-08-11,29455.76,29564.52,29252.45,29426.03,20637.0443
BTC,2023-08-12,29426.02,29481.35,29381.56,29430.17,8971.48068
BTC,2023-08-13,29430.18,29474.65,29272.32,29303.84,11101.70947
BTC,2023-08-14,29303.85,29695.32,29102.45,29430.93,31443.11532
BTC,2023-08-15,29430.92,29499.26,29059.6,29200.0,27503.87691
BTC,2023-08-16,29200.01,29259.85,28723.08,28730.51,32996.69854
BTC,2023-08-17,28730.51,28783.48,25166.0,26623.41,100271.54033
BTC,2023-08-18,26623.41,26832.6,25619.0,26054.0,69790.65711
BTC,2023-08-19,26054.0,26281.0,25801.09,26100.01,26160.75343
BTC,2023-08-20,26100.01,26299.0,25971.05,26189.99,19056.91209
BTC,2023-08-21,26190.0,26258.42,25812.0,26126.92,30267.24233
BTC,2023-08-22,26126.92,26139.42,25300.0,26056.0,34247.06688
BTC,2023-08-23,26055.99,26819.27,25812.82,26432.72,44023.69978
BTC,2023-08-24,26432.71,26577.87,25864.0,26180.05,30205.22116
BTC,2023-08-25,26180.05,26314.05,25777.15,26060.01,27753.33772
BTC,2023-08-26,26060.0,26125.77,25985.92,26017.37,10022.22322
BTC,2023-08-27,26017.38,26182.23,25966.11,26101.77,12099.64216
BTC,2023-08-28,26101.78,26253.99,25864.5,26120.0,22692.62655
BTC,2023-08-29,26120.0,28142.85,25922.0,27716.34,74251.99488
BTC,2023-08-30,27716.34,27768.57,27017.24,27299.99,35448.25848
BTC,2023-08-31,27299.99,27587.51,25655.01,25940.78,51032.80401
BTC,2023-09-01,25940.77,26156.0,25333.75,25805.05,41032.15056
BTC,2023-09-02,25805.04,25987.5,25752.47,25869.51,16250.77698
BTC,2023-09-03,25869.52,26135.0,25800.0,25971.21,17474.47667
BTC,2023-09-04,25971.21,26108.02,25631.21,25826.02,21777.59609
BTC,2023-09-05,25826.03,25915.49,25562.62,25792.1,21323.39337
BTC,2023-09-06,25792.11,26040.0,25372.51,25759.95,27262.52386
BTC,2023-09-07,25759.95,26443.14,25615.38,26255.0,27687.49567
BTC,2023-09-08,26255.0,26445.5,25647.26,25910.5,28999.76471
BTC,2023-09-09,25910.5,25945.09,25796.64,25901.61,10980.62277
BTC,2023-09-10,25901.6,26033.66,25570.57,25841.61,18738.26914
BTC,2023-09-11,25841.6,25900.69,24901.0,25162.52,41682.32
BTC,2023-09-12,25162.53,26567.0,25131.48,25840.1,56434.38537
BTC,2023-09-13,25840.1,26405.22,25764.17,26222.0,31610.82753
BTC,2023-09-14,26222.0,26860.49,26126.77,26522.73,38333.1725
BTC,2023-09-15,26522.73,26888.0,26224.0,26600.0,26227.29369
BTC,2023-09-16,26599.99,26777.0,26445.0,26559.67,13960.93351
BTC,2023-09-17,26559.67,26623.25,26399.0,26527.51,12998.10277
BTC,2023-09-18,26527.5,27409.0,26377.35,26762.51,43000.43256
BTC,2023-09-19,26762.5,27483.57,26667.79,27210.26,36190.52187
BTC,2023-09-20,27210.25,27388.63,26800.0,27125.0,34207.21867
BTC,2023-09-21,27125.01,27159.6,26377.7,26568.08,34476.82662
BTC,2023-09-22,26568.08,26743.38,26468.77,26580.14,18198.2292
BTC,2023-09-23,26580.14,26632.81,26509.0,26575.96,9440.7026
BTC,2023-09-24,26575.97,26738.54,26122.08,26248.38,15706.65771
BTC,2023-09-25,26248.39,26446.15,25990.46,26304.81,26266.2039
BTC,2023-09-26,26304.8,26397.46,26088.34,26221.67,18495.35066
BTC,2023-09-27,26221.68,26850.0,26112.06,26372.99,34771.57978
BTC,2023-09-28,26373.0,27308.48,26342.4,27021.39,44517.83491
BTC,2023-09-29,27021.39,27244.89,26665.16,26906.96,28478.76219
BTC,2023-09-30,26906.96,27094.99,26886.31,26962.56,12804.62307
BTC,2023-10-01,26962.57,28065.51,26954.09,27992.57,24602.81468
BTC,2023-10-02,27992.58,28580.0,27281.44,27494.51,57071.14241
BTC,2023-10-03,27494.51,27676.52,27160.5,27426.46,28928.96555
BTC,2023-10-04,27426.45,27839.72,27202.0,27778.57,29816.142
BTC,2023-10-05,27778.57,28120.39,27352.0,27410.39,30681.49619
BTC,2023-10-06,27410.39,28295.0,27175.94,27931.09,37983.24277
BTC,2023-10-07,27931.1,28029.67,27842.08,27956.67,13348.83825
BTC,2023-10-08,27956.67,28095.14,27687.5,27917.05,19693.56921
BTC,2023-10-09,27917.06,27987.93,27260.0,27590.12,31534.74639
BTC,2023-10-10,27590.12,27735.0,27298.0,27390.12,22776.84383
BTC,2023-10-11,27390.12,27477.39,26538.66,26875.52,37349.44706
BTC,2023-10-12,26875.52,26947.04,26555.0,26759.63,23428.64112
BTC,2023-10-13,26759.63,27130.0,26685.0,26862.0,24115.76499
BTC,2023-10-14,26862.0,26989.58,26789.0,26852.48,10417.25576
BTC,2023-10-15,26852.48,27293.33,26808.25,27154.15,15274.6917
BTC,2023-10-16,27154.14,30000.0,27112.66,28500.78,78399.22445
BTC,2023-10-17,28500.77,28613.65,28069.32,28395.91,38428.44532
BTC,2023-10-18,28395.91,28982.36,28142.87,28320.0,32162.47591
BTC,2023-10-19,28320.0,28916.89,28100.66,28713.71,35895.50179
BTC,2023-10-20,28713.71,30207.55,28578.29,29669.04,59422.0992
BTC,2023-10-21,29669.05,30379.99,29464.77,29909.8,27517.51897
BTC,2023-10-22,29909.8,30248.0,29640.0,29992.46,22852.54563
BTC,2023-10-23,29992.46,34741.91,29883.6,33069.99,93513.64246
BTC,2023-10-24,33069.99,35280.0,32832.34,33922.73,115265.02418
BTC,2023-10-25,33922.73,35132.85,33679.05,34496.05,54887.02529
BTC,2023-10-26,34496.05,34824.13,33751.0,34151.66,39744.66255
BTC,2023-10-27,34151.66,34245.0,33390.95,33892.02,32330.40106
BTC,2023-10-28,33892.01,34493.33,33860.0,34081.0,16880.13144
BTC,2023-10-29,34081.01,34750.11,33930.0,34525.89,20685.52176
BTC,2023-10-30,34525.88,34856.0,34062.84,34474.73,33657.95976
BTC,2023-10-31,34474.74,34720.49,34025.0,34639.77,32737.89822
BTC,2023-11-01,34639.78,35582.0,34097.39,35421.43,53473.28165
BTC,2023-11-02,35421.43,35984.99,34300.0,34941.59,48015.57732
BTC,2023-11-03,34941.58,34946.5,34120.0,34716.78,39071.20644
BTC,2023-11-04,34716.78,35255.0,34585.18,35062.07,18377.55545
BTC,2023-11-05,35062.06,35380.0,34448.0,35011.88,24528.73376
BTC,2023-11-06,35011.89,35276.33,34725.9,35046.09,22346.47086
BTC,2023-11-07,35046.09,35888.0,34523.06,35399.12,38688.73692
BTC,2023-11-08,35399.13,36106.0,35100.0,35624.72,33401.34137
BTC,2023-11-09,35624.72,37972.24,35534.05,36701.09,82537.88885
BTC,2023-11-10,36701.1,37526.0,36324.71,37301.63,43414.04898
BTC,2023-11-11,37301.63,37408.26,36666.93,37130.0,22984.97235
BTC,2023-11-12,37129.99,37222.22,36731.1,37064.13,17687.18874
BTC,2023-11-13,37064.13,37417.99,36333.0,36462.93,32798.18252
BTC,2023-11-14,36462.93,36744.0,34800.0,35551.19,45503.68416
BTC,2023-11-15,35551.2,37980.0,35360.0,37858.2,53569.13385
BTC,2023-11-16,37858.2,37929.54,35500.0,36163.51,47490.39566
BTC,2023-11-17,36163.51,36800.0,35861.1,36613.92,38283.61112
BTC,2023-11-18,36613.91,36845.49,36178.58,36568.1,17102.24186
BTC,2023-11-19,36568.11,37500.0,36384.02,37359.86,21246.34648
BTC,2023-11-20,37359.85,37750.0,36677.0,37448.78,36022.70291
BTC,2023-11-21,37448.79,37649.44,35735.0,35741.65,47646.54804
BTC,2023-11-22,35741.65,37861.1,35632.01,37408.34,45051.30697
BTC,2023-11-23,37408.35,37653.44,36870.0,37294.28,23827.92882
BTC,2023-11-24,37294.27,38414.0,37251.51,37713.57,44680.80646
BTC,2023-11-25,37713.57,37888.0,37591.1,37780.67,11396.14464
BTC,2023-11-26,37780.67,37814.63,37150.0,37447.43,21264.53723
BTC,2023-11-27,37447.42,37569.23,36707.0,37242.7,30001.07376
BTC,2023-11-28,37242.7,38377.0,36868.41,37818.87,37544.46667
BTC,2023-11-29,37818.88,38450.0,37570.0,37854.64,32994.19107
BTC,2023-11-30,37854.65,38145.85,37500.0,37723.96,24740.29147
BTC,2023-12-01,37723.97,38999.0,37615.86,38682.52,43415.66324
BTC,2023-12-02,38682.51,39717.14,38641.61,39450.35,26696.92161
BTC,2023-12-03,39450.35,40250.0,39274.86,39972.26,26710.65335
BTC,2023-12-04,39972.26,42420.0,39972.26,41991.1,79272.33059
BTC,2023-12-05,41991.1,44488.0,41414.0,44073.32,67490.74644
BTC,2023-12-06,44073.82,44297.21,43335.28,43762.69,51431.10492
BTC,2023-12-07,43762.69,44047.33,42821.1,43273.14,47103.26845
BTC,2023-12-08,43273.15,44700.0,43081.1,44170.99,42900.37556
BTC,2023-12-09,44171.0,44358.02,43584.51,43713.6,24925.97008
BTC,2023-12-10,43713.59,44049.0,43563.0,43789.51,18956.61758
BTC,2023-12-11,43789.5,43804.5,40222.0,41253.4,76663.89804
BTC,2023-12-12,41253.41,42104.12,40680.0,41492.39,42722.69773
BTC,2023-12-13,41492.38,43475.2,40555.0,42869.03,45865.99773
BTC,2023-12-14,42869.03,43420.0,41400.0,43022.26,42047.05709
BTC,2023-12-15,43022.26,43080.81,41666.0,41940.3,33421.7932
BTC,2023-12-16,41940.29,42724.43,41605.0,42278.03,24118.85747
BTC,2023-12-17,42278.02,42424.07,41252.0,41374.65,27722.11452
BTC,2023-12-18,41374.64,42757.81,40542.93,42657.8,46734.0925
BTC,2023-12-19,42657.8,43497.0,41811.1,42275.99,40927.86444
BTC,2023-12-20,42275.99,44283.0,42206.0,43668.93,48710.2947
BTC,2023-12-21,43668.92,44242.35,43286.72,43861.8,34624.29384
BTC,2023-12-22,43861.79,44398.26,43412.54,43969.04,32783.19638
BTC,2023-12-23,43969.04,43988.68,43291.1,43702.16,16557.1293
BTC,2023-12-24,43702.15,43946.0,42500.0,42991.5,25144.33496
BTC,2023-12-25,42991.5,43802.32,42720.43,43576.13,27021.23992
BTC,2023-12-26,43576.12,43592.68,41637.6,42508.93,41010.04282
BTC,2023-12-27,42508.93,43677.0,42098.69,43428.85,36191.21136
BTC,2023-12-28,43428.86,43787.57,42241.79,42563.76,35150.52485
BTC,2023-12-29,42563.76,43111.0,41300.0,42066.95,42597.18912
BTC,2023-12-30,42066.94,42612.32,41520.3,42140.28,22906.57818
BTC,2023-12-31,42140.29,42899.0,41965.84,42283.58,23585.91603
BTC,2024-01-01,42283.58,44184.1,42180.77,44179.55,27174.29903
BTC,2024-01-02,44179.55,45879.63,44148.34,44946.91,65146.40661
BTC,2024-01-03,44946.91,45500.0,40750.0,42845.23,81194.55173
BTC,2024-01-04,42845.23,44729.58,42613.77,44151.1,48038.06334
BTC,2024-01-05,44151.1,44357.46,42450.0,44145.11,48075.25327
BTC,2024-01-06,44145.12,44214.42,43397.05,43968.32,17835.06144
BTC,2024-01-07,43968.32,44480.59,43572.09,43929.02,23023.8508
BTC,2024-01-08,43929.01,47248.99,43175.0,46951.04,72814.57589
BTC,2024-01-09,46951.04,47972.0,44748.67,46110.0,69927.66617
BTC,2024-01-10,46110.0,47695.93,44300.36,46653.99,89911.41203
BTC,2024-01-11,46654.0,48969.48,45606.06,46339.16,87470.3296
BTC,2024-01-12,46339.16,46515.53,41500.0,42782.73,86327.93707
BTC,2024-01-13,42782.74,43257.0,42436.12,42847.99,36118.47464
BTC,2024-01-14,42847.99,43079.0,41720.0,41732.35,28228.40894
BTC,2024-01-15,41732.35,43400.43,41718.05,42511.1,40269.89303
BTC,2024-01-16,42511.1,43578.01,42050.0,43137.95,45045.74589
BTC,2024-01-17,43137.94,43198.0,42200.69,42776.1,33266.21388
BTC,2024-01-18,42776.09,42930.0,40683.28,41327.5,43907.51641
BTC,2024-01-19,41327.51,42196.86,40280.0,41659.03,48342.74559
BTC,2024-01-20,41659.03,41872.56,41456.3,41696.04,15923.99493
BTC,2024-01-21,41696.05,41881.39,41500.98,41580.33,11730.16301
BTC,2024-01-22,41580.32,41689.65,39431.58,39568.02,55426.19911
BTC,2024-01-23,39568.02,40176.74,38555.0,39897.6,57956.63351
BTC,2024-01-24,39897.59,40555.0,39484.19,40084.88,39293.82861
BTC,2024-01-25,40084.89,40300.24,39550.0,39961.09,31022.11853
BTC,2024-01-26,39961.09,42246.82,39822.52,41823.51,47384.96726
BTC,2024-01-27,41823.51,42200.0,41394.34,42120.63,16224.41667
BTC,2024-01-28,42120.63,42842.68,41620.81,42031.06,27294.99838
BTC,2024-01-29,42031.05,43333.0,41804.88,43302.7,31542.74207
BTC,2024-01-30,43302.71,43882.36,42683.99,42941.1,37619.24546
BTC,2024-01-31,42941.1,43745.11,42276.84,42580.0,39871.13688
BTC,2024-02-01,42580.0,43285.13,41884.28,43082.94,35231.04664
BTC,2024-02-02,43082.95,43488.0,42546.79,43200.0,29672.14418
BTC,2024-02-03,43199.99,43380.01,42880.0,43011.09,12033.40998
BTC,2024-02-04,43011.1,43119.04,42222.0,42582.88,17066.89404
BTC,2024-02-05,42582.88,43569.76,42258.1,42708.7,29467.75905
BTC,2024-02-06,42708.7,43399.98,42574.0,43098.95,24675.85433
BTC,2024-02-07,43098.96,44396.5,42788.0,44349.6,34392.59915
BTC,2024-02-08,44349.6,45614.3,44331.1,45288.65,45439.62231
BTC,2024-02-09,45288.66,48200.0,45242.12,47132.77,73503.481
BTC,2024-02-10,47132.78,48170.0,46800.0,47751.09,24802.35936
BTC,2024-02-11,47751.08,48592.66,47557.16,48299.99,29958.80837
BTC,2024-02-12,48300.0,50334.82,47710.01,49917.27,59009.96705
BTC,2024-02-13,49917.28,50368.61,48300.95,49699.59,55551.56706
BTC,2024-02-14,49699.6,52043.71,49225.01,51795.17,57046.37401
BTC,2024-02-15,51795.17,52816.62,51314.0,51880.0,53816.03055
BTC,2024-02-16,51880.01,52572.08,51566.0,52124.11,37772.25318
BTC,2024-02-17,52124.1,52162.82,50625.0,51642.64,25674.00622
